content_id,city,district,place_name,category,address,description,image_url,map_x,map_y,tags,mood,walking_level,budget_level,crowd_level,visit_count,avg_satisfaction,avg_recommendation,avg_revisit,avg_residence_time,avg_payment
POI01000000AT4ZY0,강원특별자치도,삼척시,장호항,자연관광지,강원 삼척시 근덕면 장호리 1-13,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 4.3, 추천 의향 3.7.",,129.3178682,37.2885222,자연|사진|힐링,힐링|여유,보통,보통,높음,3,4.333333333333333,3.6666666666666665,3.6666666666666665,110.0,33780.09090909091
POI01000TR000830V,제주특별자치도,서귀포시,이중섭거리,문화시설,제주특별자치도 서귀포시 이중섭로 4-1,"AI Hub 여행로그 경량 데이터에서 3회 방문된 문화시설 유형의 여행지입니다. 평균 만족도 4.3, 추천 의향 3.7.",,126.5640039,33.2476138,문화|실내|전시,실내|차분함,낮음,보통,높음,3,4.333333333333333,3.6666666666666665,3.6666666666666665,40.0,33382.99326599327
POI01000TR011472V,강원특별자치도,속초시,외옹치 바다 향기로,자연관광지,강원 속초시 대포동 585-5,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 4.3, 추천 의향 3.7.",,128.6094426,38.1829047,자연|사진|힐링,힐링|여유,보통,높음,높음,3,4.333333333333333,3.6666666666666665,3.6666666666666665,40.0,36702.1690821256
POI01000TR016868V,제주특별자치도,제주시,바이 제주,상점,제주특별자치도 제주시 서해안로 626,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상점 유형의 여행지입니다. 평균 만족도 4.3, 추천 의향 3.7.",,126.504123,33.5165736,쇼핑|로컬,캐주얼|로컬,낮음,보통,높음,3,4.333333333333333,3.6666666666666665,4.0,40.0,26298.989898989897
POI01000TR020429V,제주특별자치도,제주시,한담해변,자연관광지,제주특별자치도 제주시 애월읍 애월리,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 4.3, 추천 의향 3.7.",,126.31018290000002,33.462225,자연|사진|힐링,힐링|여유,보통,보통,높음,3,4.333333333333333,3.6666666666666665,3.6666666666666665,20.0,19681.666666666668
POI01000TR025386V,전라남도,여수시,바다 김밥 본점,식당카페,전남 여수시 통제영5길 10-4,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.3, 추천 의향 3.7.",,127.73593950000001,34.7407823,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.333333333333333,3.6666666666666665,3.6666666666666665,30.0,17425.071895424833
POI01000TR028597V,제주특별자치도,서귀포시,공천포식당,식당카페,제주특별자치도 서귀포시 남원읍 공천포로 89,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.3, 추천 의향 3.3.",,126.64258639999998,33.2663876,맛집|카페,캐주얼|감성,낮음,높음,높음,3,4.333333333333333,3.3333333333333335,3.6666666666666665,40.0,35225.66764132553
POI010000007UZAKQ,경상남도,통영시,통영중앙전통시장,상업지구,경남 통영시 중앙동 38-5,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.3.",,128.4244771,34.8452182,쇼핑|시장|맛집,활기|캐주얼,보통,보통,높음,3,4.0,4.333333333333333,4.333333333333333,50.0,24065.079365079364
POI01000000BAABAC,전라남도,신안군,대광해수욕장,자연관광지,전남 신안군 임자면 광산리 산 87-19,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.3.",,126.07110040000002,35.1033978,자연|사진|힐링,힐링|여유,높음,높음,높음,3,4.0,4.333333333333333,4.333333333333333,120.0,44835.601851851854
POI01000TR008395V,제주특별자치도,서귀포시,예원이네 은갈치조림,식당카페,제주특별자치도 서귀포시 안덕면 일주서로 1524,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.3.",,126.35298140000002,33.258416,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,4.333333333333333,4.333333333333333,50.0,22856.61904761905
POI01000TR017566V,제주특별자치도,서귀포시,카멜리아힐,체험관광지,제주특별자치도 서귀포시 안덕면 병악로 166,"AI Hub 여행로그 경량 데이터에서 3회 방문된 체험관광지 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.3.",,126.3700095,33.2896344,체험|활동|문화,활기|특별함,보통,보통,높음,3,4.0,4.333333333333333,3.3333333333333335,60.0,30478.984126984127
POI01000TR024992V,제주특별자치도,서귀포시,제주민속촌,체험관광지,제주특별자치도 서귀포시 표선면 민속해안로 631-34,"AI Hub 여행로그 경량 데이터에서 3회 방문된 체험관광지 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.3.",,126.8422973,33.322396,체험|활동|문화,활기|특별함,보통,높음,높음,3,4.0,4.333333333333333,3.0,120.0,46450.20531400966
POI010000006YEMXX,전라남도,여수시,엑스포 해양공원 엑스포공원,테마시설,전남 여수시 박람회길 1,"AI Hub 여행로그 경량 데이터에서 3회 방문된 테마시설 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,127.75083546666667,34.7454796,활동|체험|사진,활기|재미,보통,보통,높음,3,4.0,4.0,4.0,50.0,25120.416666666668
POI010000008ZNUVF,제주특별자치도,제주시,양가 형제,식당카페,제주특별자치도 제주시 한경면 청수동8길 3,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,126.25398030000001,33.3073524,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,4.0,4.0,50.0,34345.893719806765
POI01000000CUDX1D,부산광역시,부산진구,삼정 타워,상업지구,부산 부산진구 중앙대로 672,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,129.0596068,35.1530135,쇼핑|시장|맛집,활기|캐주얼,보통,높음,높음,3,4.0,4.0,4.0,60.0,44949.844611528824
POI01000TR000492V,제주특별자치도,제주시,스타벅스 제주 애월 DT 점,식당카페,제주특별자치도 제주시 애월읍 애월해안로 376,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,126.3487637,33.4727525,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,4.0,4.0,60.0,26634.175084175087
POI01000TR007776V,강원특별자치도,강릉시,강릉 카페거리,상업지구,강원특별자치도 강릉시 창해로14번길 20,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,128.9472416,37.7726536,쇼핑|시장|맛집,활기|캐주얼,보통,보통,높음,3,4.0,4.0,4.0,60.0,34978.4126984127
POI01000TR008794V,인천광역시,중구,신포국제시장,상업지구,인천 중구 우현로49번길 11-5,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,126.6267206,37.4714888,쇼핑|시장|맛집,활기|캐주얼,보통,보통,높음,3,4.0,4.0,3.3333333333333335,50.0,32082.681902638422
POI01000TR019275V,충청남도,부여군,롯데 아웃렛 부여점,상업지구,충남 부여군 규암면 백제문로 387,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,126.90190260000001,36.3071441,쇼핑|시장|맛집,활기|캐주얼,보통,보통,높음,3,4.0,4.0,4.0,130.0,34223.35897435898
POI01000TR027344V,강원특별자치도,강릉시,허균 허난설헌 기념관,역사문화,강원 강릉시 난설헌로193번길 1-29,"AI Hub 여행로그 경량 데이터에서 3회 방문된 역사문화 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,128.9095268,37.7909734,역사문화|전통|사진,전통|차분함,낮음,보통,높음,3,4.0,4.0,4.0,40.0,25702.954545454544
POI01000TR028281V,강원특별자치도,강릉시,하슬라아트월드,문화시설,강원 강릉시 강동면 율곡로 1441,"AI Hub 여행로그 경량 데이터에서 3회 방문된 문화시설 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,129.0094855,37.7058297,문화|실내|전시,실내|차분함,낮음,보통,높음,3,4.0,4.0,3.6666666666666665,140.0,21928.31746031746
POI01000TR029526V,전라남도,순천시,선암사,역사문화,전남 순천시 승주읍 선암사길 450,"AI Hub 여행로그 경량 데이터에서 3회 방문된 역사문화 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,127.3311819,34.9974221,역사문화|전통|사진,전통|차분함,보통,보통,높음,3,4.0,4.0,4.0,80.0,31881.358978529606
POI01000TR030325V,강원특별자치도,고성군,바다정원,식당카페,강원 고성군 토성면 버리깨길 23,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,128.582885,38.2314325,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,4.0,4.0,50.0,31136.135642135643
POI01000TR033471V,제주특별자치도,서귀포시,서귀피안베이커리,식당카페,제주특별자치도 서귀포시 성산읍 신양로122번길 17,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,126.9219747,33.4352536,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,4.0,3.6666666666666665,40.0,20708.484848484848
POI01000TR033949V,제주특별자치도,서귀포시,약천사,역사문화,제주특별자치도 서귀포시 이어도로 293-28,"AI Hub 여행로그 경량 데이터에서 3회 방문된 역사문화 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,126.4494585,33.2462362,역사문화|전통|사진,전통|차분함,낮음,높음,높음,3,4.0,4.0,3.6666666666666665,30.0,42703.65555555556
POI01000TR107436V,경상남도,김해시,김해 봉황동 유적,역사문화,경남 김해시 가락로63번길 51,"AI Hub 여행로그 경량 데이터에서 3회 방문된 역사문화 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,128.8765113,35.2304163,역사문화|전통|사진,전통|차분함,낮음,보통,높음,3,4.0,4.0,4.0,40.0,24808.518518518522
POI02001TR026214V,제주특별자치도,제주시,제주 만주,식당카페,제주특별자치도 제주시 애월읍 일주서로 6707,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 4.0.",,126.3686308,33.4721185,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,4.0,4.0,20.0,15211.11111111111
POI010000007UQ1BZ,제주특별자치도,서귀포시,가시 차방국수,식당카페,제주특별자치도 서귀포시 성산읍 섭지코지로 10,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,126.91806479999998,33.4386051,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,3.6666666666666665,3.3333333333333335,30.0,26960.714285714286
POI010000008LH0CI,강원특별자치도,삼척시,삼척 중앙시장,상업지구,강원 삼척시 진주로 12-21,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,129.165194,37.4420948,쇼핑|시장|맛집,활기|캐주얼,낮음,보통,높음,3,4.0,3.6666666666666665,3.6666666666666665,40.0,32942.936026936026
POI01000000F14WCO,충청북도,충주시,남한강 막국수,식당카페,충북 충주시 중앙탑면 중앙탑길 113,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,127.86401010000002,37.0183531,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,3.6666666666666665,3.3333333333333335,60.0,24461.147186147184
POI01000TR007490V,제주특별자치도,서귀포시,황이지 선녀탕,자연관광지,제주특별자치도 서귀포시 서홍동,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,126.54888999999999,33.2394632,자연|사진|힐링,힐링|여유,보통,보통,높음,3,4.0,3.6666666666666665,3.3333333333333335,20.0,34520.60606060606
POI01000TR009131V,경기도,가평군,스타벅스 남이섬점,식당카페,경기 가평군 가평읍 북한강변로 1054,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,127.5253457,37.8065716,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,3.6666666666666665,3.6666666666666665,30.0,22606.177156177157
POI01000TR017850V,제주특별자치도,서귀포시,헬로키티 아일랜드,문화시설,제주특별자치도 서귀포시 안덕면 한창로 340,"AI Hub 여행로그 경량 데이터에서 3회 방문된 문화시설 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,126.3520703,33.2899533,문화|실내|전시,실내|차분함,낮음,보통,높음,3,4.0,3.6666666666666665,4.0,120.0,25128.32080200501
POI01000TR018253V,전라남도,담양군,메타 프로방스,상업지구,전남 담양군 담양읍 메타프로방스1길 17,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,127.00291220000001,35.3220441,쇼핑|시장|맛집,활기|캐주얼,보통,보통,높음,3,4.0,3.6666666666666665,3.0,60.0,31402.64411027569
POI01000TR027724V,제주특별자치도,서귀포시,스타벅스 제주 성산 DT 점,식당카페,제주특별자치도 서귀포시 성산읍 일출로 80,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,126.9206765,33.449693,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,3.6666666666666665,3.6666666666666665,60.0,27740.0
POI01000TR039016V,제주특별자치도,서귀포시,중문 우두리 보말칼국수,식당카페,제주특별자치도 서귀포시 천제연로 192,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.7.",,126.4249994,33.2515677,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,3.6666666666666665,3.6666666666666665,40.0,29325.099206349205
POI01000TR003467V,제주특별자치도,서귀포시,새연교,자연관광지,제주특별자치도 서귀포시 서홍동 707-4,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.3.",,126.55888599999999,33.2385325,자연|사진|힐링,힐링|여유,보통,보통,높음,3,4.0,3.3333333333333335,3.3333333333333335,40.0,20066.666666666664
POI01000TR027313V,충청남도,태안군,태안 로컬푸드 직매장,상업지구,충남 태안군 남면 안면대로 1641,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.3.",,126.315745,36.6119726,쇼핑|시장|맛집,활기|캐주얼,보통,높음,높음,3,4.0,3.3333333333333335,3.3333333333333335,60.0,45429.98941798942
POI01000TR033194V,대구광역시,중구,삼송 빵집 본점,식당카페,대구 중구 중앙대로 397,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 4.0, 추천 의향 3.3.",,128.5934463,35.8686114,맛집|카페,캐주얼|감성,낮음,보통,높음,3,4.0,3.3333333333333335,3.6666666666666665,10.0,30061.705653021443
POI01000000E0UP92,인천광역시,옹진군,바다 반점,식당카페,인천 옹진군 덕적면 덕적남로606번길 8,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 4.7.",,126.11736030000002,37.223041,맛집|카페|추천의향높음,캐주얼|감성,낮음,높음,높음,3,3.6666666666666665,4.666666666666667,5.0,70.0,35820.92948717949
POI01000000CVT1JG,제주특별자치도,서귀포시,원 앤 온리,상업지구,제주특별자치도 서귀포시 안덕면 산방로 141,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 4.0.",,126.3191925,33.2392223,쇼핑|시장|맛집,활기|캐주얼,낮음,보통,높음,3,3.6666666666666665,4.0,4.333333333333333,40.0,28285.07142857143
POI010000006MZU0H,경기도,수원시,수원 화성 박물관,역사문화,경기 수원시 팔달구 창룡대로 21,"AI Hub 여행로그 경량 데이터에서 3회 방문된 역사문화 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.7.",,127.0190255,37.2827175,역사문화|전통|사진,전통|차분함,낮음,보통,높음,3,3.6666666666666665,3.6666666666666665,2.6666666666666665,40.0,22796.449456975777
POI01000000E68G59,서울특별시,영등포구,롯데백화점 영등포점,상업지구,서울 영등포구 경인로 846,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.7.",,126.907292,37.5160148,쇼핑|시장|맛집,활기|캐주얼,낮음,보통,높음,3,3.6666666666666665,3.6666666666666665,3.6666666666666665,30.0,18393.939393939392
POI01000TR007654V,제주특별자치도,서귀포시,오조포구,자연관광지,제주특별자치도 서귀포시 성산읍 오조리,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.7.",,126.9210299,33.4632498,자연|사진|힐링,힐링|여유,보통,높음,높음,3,3.6666666666666665,3.6666666666666665,3.3333333333333335,40.0,41571.42857142857
POI01000TR007761V,인천광역시,중구,선녀바위,자연관광지,인천 중구 을왕동,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.7.",,126.37862409999998,37.4384375,자연|사진|힐링,힐링|여유,보통,보통,높음,3,3.6666666666666665,3.6666666666666665,3.6666666666666665,60.0,20415.866666666665
POI01000TR026775V,강원특별자치도,춘천시,제이드가든 수목원,자연관광지,강원특별자치도 춘천시 남산면 햇골길 80,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.7.",,127.5419523,37.8328806,자연|사진|힐링,힐링|여유,보통,보통,높음,3,3.6666666666666665,3.6666666666666665,3.0,70.0,24049.854953475646
POI01000TR034202V,충청북도,제천시,의림지,자연관광지,충북 제천시 모산동 241,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.7.",,128.2105635,37.173174,자연|사진|힐링,힐링|여유,보통,보통,높음,3,3.6666666666666665,3.6666666666666665,4.0,60.0,21995.38888888889
POI02000TR002875V,제주특별자치도,제주시,섬 조각,상점,제주특별자치도 제주시 중앙로7길 25,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상점 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.7.",,126.52739860000001,33.5148902,쇼핑|로컬,캐주얼|로컬,낮음,보통,높음,3,3.6666666666666665,3.6666666666666665,3.6666666666666665,20.0,27685.018518518522
POI01000000E1IQN6,충청남도,부여군,부여중앙시장,상업지구,충남 부여군 부여읍 구아리 439,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.3.",,126.9120535,36.2815664,쇼핑|시장|맛집,활기|캐주얼,보통,보통,높음,3,3.6666666666666665,3.3333333333333335,3.0,50.0,26192.592592592595
POI01000TR022215V,제주특별자치도,서귀포시,현대원 카페 비스틀리,자연관광지,제주특별자치도 서귀포시 성산읍 산성효자로114번길 131-1,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.3.",,126.90839999999999,33.4560752,자연|사진|힐링,힐링|여유,보통,보통,높음,3,3.6666666666666665,3.3333333333333335,3.3333333333333335,70.0,31220.0
POI01000TR039869V,제주특별자치도,제주시,이호 테우 등대,자연관광지,제주특별자치도 제주시 이호일동,"AI Hub 여행로그 경량 데이터에서 3회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.3.",,126.4519614,33.501795,자연|사진|힐링,힐링|여유,보통,보통,높음,3,3.6666666666666665,3.3333333333333335,3.0,50.0,15753.333333333334
POI010000006BH1HC,강원특별자치도,속초시,칠성 조선소,상업지구,강원 속초시 중앙로46번길 45,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.0.",,128.5834761,38.1985393,쇼핑|시장|맛집,활기|캐주얼,보통,보통,높음,3,3.6666666666666665,3.0,2.6666666666666665,70.0,24911.38888888889
POI010000006E4LFK,인천광역시,중구,짜장면 박물관,역사문화,인천 중구 차이나타운로 56-14,"AI Hub 여행로그 경량 데이터에서 3회 방문된 역사문화 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.0.",,126.61818899999999,37.4748349,역사문화|전통|사진,전통|차분함,낮음,보통,높음,3,3.6666666666666665,3.0,2.6666666666666665,30.0,32711.79365079365
POI01000TR023608V,제주특별자치도,제주시,바다멍,식당카페,제주특별자치도 제주시 한림읍 한림로 335,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 3.0.",,126.24023770000001,33.3937501,맛집|카페,캐주얼|감성,낮음,보통,높음,3,3.6666666666666665,3.0,3.0,90.0,27009.69696969697
POI01000TR015470V,경상남도,양산시,황산공원,산책로,경남 양산시 물금읍 증산리 1141,"AI Hub 여행로그 경량 데이터에서 3회 방문된 산책로 유형의 여행지입니다. 평균 만족도 3.7, 추천 의향 2.7.",,128.9931836,35.2971976,산책|자연|조용함,여유|조용함,보통,보통,높음,3,3.6666666666666665,2.6666666666666665,3.0,30.0,22348.63387978142
POI01000TR011959V,전라남도,여수시,여수 낭만포차 거리,상업지구,전남 여수시 하멜로 102,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 3.3, 추천 의향 3.7.",,127.7491528,34.7364868,쇼핑|시장|맛집,활기|캐주얼,보통,높음,높음,3,3.3333333333333335,3.6666666666666665,3.6666666666666665,70.0,39502.75132275132
POI01000000DY8RJP,부산광역시,해운대구,해운대 블루라인파크 미포 정거장,체험관광지,부산 해운대구 달맞이길62번길 13,"AI Hub 여행로그 경량 데이터에서 3회 방문된 체험관광지 유형의 여행지입니다. 평균 만족도 3.3, 추천 의향 3.3.",,129.1728147,35.1581526,체험|활동|문화,활기|특별함,낮음,보통,높음,3,3.3333333333333335,3.3333333333333335,3.0,20.0,25176.29365079365
POI01000TR024798V,강원특별자치도,속초시,봉포 잠수부 집 본점,식당카페,강원 속초시 영랑해안길 223,"AI Hub 여행로그 경량 데이터에서 3회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 3.3, 추천 의향 3.3.",,128.593279,38.2187309,맛집|카페,캐주얼|감성,낮음,보통,높음,3,3.3333333333333335,3.3333333333333335,3.3333333333333335,50.0,31431.95238095238
POI01000TR041612V,제주특별자치도,서귀포시,윈드 1947카트 테마파크,체험관광지,제주특별자치도 서귀포시 토평공단로 78-27,"AI Hub 여행로그 경량 데이터에서 3회 방문된 체험관광지 유형의 여행지입니다. 평균 만족도 3.3, 추천 의향 3.0.",,126.5888268,33.2895195,체험|활동|문화,활기|특별함,보통,높음,높음,3,3.3333333333333335,3.0,2.6666666666666665,70.0,45444.60317460317
POI01000000ASD1W8,서울특별시,종로구,청와대 사랑채,문화시설,서울 종로구 효자로13길 45,"AI Hub 여행로그 경량 데이터에서 3회 방문된 문화시설 유형의 여행지입니다. 평균 만족도 3.0, 추천 의향 4.0.",,126.9732701,37.5826356,문화|실내|전시,실내|차분함,낮음,보통,높음,3,3.0,4.0,4.0,30.0,30415.468975468975
POI01000000E2LGER,부산광역시,해운대구,해운대 모래축제,축제행사,부산 해운대구 해운대해변로 264,"AI Hub 여행로그 경량 데이터에서 3회 방문된 축제행사 유형의 여행지입니다. 평균 만족도 3.0, 추천 의향 2.7.",,129.159932,35.1587922,축제|활기|체험,활기|특별함,낮음,보통,높음,3,3.0,2.6666666666666665,2.6666666666666665,40.0,22422.443403590947
POI01000TR010780V,서울특별시,용산구,남산공원 N서울타워,산책로,서울 용산구 남산공원길 105,"AI Hub 여행로그 경량 데이터에서 3회 방문된 산책로 유형의 여행지입니다. 평균 만족도 2.7, 추천 의향 2.7.",,126.9882306,37.551305,산책|자연|조용함,여유|조용함,보통,보통,높음,3,2.6666666666666665,2.6666666666666665,2.3333333333333335,70.0,22457.357142857145
POI01000000AKZP9N,전북특별자치도,전주시,전주 남부시장 청년몰,상업지구,전북 전주시 완산구 풍남문2길 53,"AI Hub 여행로그 경량 데이터에서 3회 방문된 상업지구 유형의 여행지입니다. 평균 만족도 2.7, 추천 의향 2.0.",,127.14722769999999,35.8122101,쇼핑|시장|맛집,활기|캐주얼,낮음,보통,높음,3,2.6666666666666665,2.0,1.6666666666666667,30.0,20617.011494252874
POI010000006B80WH,강원특별자치도,평창군,지는 태원,식당카페,강원 평창군 대관령면 횡계길 19,"AI Hub 여행로그 경량 데이터에서 2회 방문된 식당카페 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,128.7083076,37.6731843,맛집|카페|만족도높음|추천의향높음,캐주얼|감성,낮음,보통,높음,2,5.0,5.0,4.5,45.0,25741.666666666664
POI010000006CJZ84,강원특별자치도,삼척시,하이원 추추 파크,체험관광지,강원 삼척시 도계읍 심포남길 99,"AI Hub 여행로그 경량 데이터에서 2회 방문된 체험관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.0392306,37.1819507,체험|활동|문화|만족도높음|추천의향높음,활기|특별함,높음,보통,높음,2,5.0,5.0,5.0,210.0,28196.48181818182
POI010000006HHFET,경기도,부천시,부천 무릉도원 수목원,자연관광지,경기 부천시 길주로 660,"AI Hub 여행로그 경량 데이터에서 2회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,126.81800824999999,37.503314950000004,자연|사진|힐링|만족도높음|추천의향높음,힐링|여유,보통,보통,높음,2,5.0,5.0,5.0,30.0,27120.723502304147
POI010000006T9BDS,부산광역시,해운대구,씨라 이르 부산아쿠아리움,테마시설,부산 해운대구 해운대해변로 266,"AI Hub 여행로그 경량 데이터에서 2회 방문된 테마시설 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.1609992,35.1593544,활동|체험|사진|만족도높음|추천의향높음,활기|재미,보통,높음,높음,2,5.0,5.0,5.0,120.0,39228.141321044546
POI010000006TPERP,부산광역시,연제구,부산 아시아드 주경기장,문화시설,부산 연제구 월드컵대로 344,"AI Hub 여행로그 경량 데이터에서 2회 방문된 문화시설 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,129.0583325,35.1900828,문화|실내|전시|만족도높음|추천의향높음,실내|차분함,낮음,높음,높음,2,5.0,5.0,4.5,465.0,51520.65789473684
POI0100000075B7G6,강원특별자치도,홍천군,군업천,자연관광지,강원특별자치도 홍천군 화촌면 군업리,"AI Hub 여행로그 경량 데이터에서 2회 방문된 자연관광지 유형의 여행지입니다. 평균 만족도 5.0, 추천 의향 5.0.",,128.0407316,37.7431467,자연|사진|힐링|만족도높음|추천의향높음,힐링|여유,높음,보통,높음,2,5.0,5.0,5.0,150.0,28986.071428571428
